	#%Freq (Hz)	%Mic/Source_Real	%Mic/Source_Imag
7.780000000000001E+3	467.977510282463100E-6	4.569525118734079E-3
7.780500000000001E+3	495.594143593519800E-6	4.573475637834410E-3
7.781000000000001E+3	500.490529592238470E-6	4.562177175822994E-3
7.781500000000001E+3	516.017122568720160E-6	4.554317281181726E-3
7.782000000000001E+3	539.628624645581680E-6	4.586824615800933E-3
7.782500000000001E+3	496.851526900307220E-6	4.589198954109363E-3
7.783000000000001E+3	474.208211429992540E-6	4.578695672447931E-3
7.783500000000001E+3	483.014784458035240E-6	4.620354185804700E-3
7.784000000000001E+3	478.958710141570150E-6	4.558275885227977E-3
7.784500000000001E+3	520.934422994761750E-6	4.601790907862341E-3
7.785000000000001E+3	524.376233050820840E-6	4.577755512192435E-3
7.785500000000001E+3	555.444873050070490E-6	4.588179636507306E-3
7.786000000000001E+3	518.361883013605650E-6	4.648510588627286E-3
7.786500000000001E+3	504.855524255462080E-6	4.629722339095584E-3
7.787000000000001E+3	482.625207829291790E-6	4.592505815481767E-3
7.787500000000001E+3	539.275152998835040E-6	4.581849232180626E-3
7.788000000000001E+3	543.691149102846290E-6	4.563045147491476E-3
7.788500000000001E+3	566.171939728041660E-6	4.580989073309428E-3
7.789000000000001E+3	569.396119954234600E-6	4.620219909076581E-3
7.789500000000001E+3	528.961813079246390E-6	4.632530962827328E-3
7.790000000000001E+3	536.301602984320450E-6	4.641023649735373E-3
7.790500000000001E+3	512.009697919390480E-6	4.604364466053092E-3
7.791000000000001E+3	489.256240636420380E-6	4.593827584096424E-3
7.791500000000001E+3	542.285395964344090E-6	4.610921957265907E-3
7.792000000000001E+3	583.879475946262260E-6	4.603434494484347E-3
7.792500000000001E+3	548.336708197449860E-6	4.601561706320315E-3
7.793000000000001E+3	558.515642648947720E-6	4.634407168887279E-3
7.793500000000001E+3	530.745556946794460E-6	4.595046524862882E-3
7.794000000000001E+3	545.960137251725680E-6	4.614467474533502E-3
7.794500000000001E+3	514.942997463987930E-6	4.554507217509694E-3
7.795000000000001E+3	542.579642954866710E-6	4.570196393943836E-3
7.795500000000001E+3	579.799698197380210E-6	4.639895618767138E-3
7.796000000000001E+3	609.823850951693560E-6	4.642952510297352E-3
7.796500000000001E+3	564.411493374884580E-6	4.657964048653160E-3
7.797000000000001E+3	582.553867225365280E-6	4.622807745537597E-3
7.797500000000001E+3	538.670926681703260E-6	4.606281758286536E-3
7.798000000000001E+3	538.280536047816410E-6	4.639120264303375E-3
7.798500000000001E+3	585.701306887711200E-6	4.627296204323534E-3
7.799000000000001E+3	580.593762681919810E-6	4.608643809611027E-3
7.799500000000001E+3	637.648111548894900E-6	4.666605702116870E-3
7.800000000000001E+3	597.654832708788840E-6	4.615493431734949E-3
7.800500000000001E+3	596.737352067834380E-6	4.619203876737085E-3
7.801000000000001E+3	569.649794738839500E-6	4.622056800327392E-3
7.801500000000001E+3	564.005767461214930E-6	4.659172138471005E-3
7.802000000000001E+3	605.240030501272240E-6	4.611499696967248E-3
7.802500000000001E+3	600.728357701366380E-6	4.610378023097665E-3
7.803000000000001E+3	602.908979274704930E-6	4.619839039711231E-3
7.803500000000001E+3	612.136552281722520E-6	4.640906456978764E-3
7.804000000000001E+3	593.785244081085740E-6	4.636220507384608E-3
7.804500000000001E+3	570.304685234942350E-6	4.626580673625744E-3
7.805000000000001E+3	588.928987466631530E-6	4.620610678892191E-3
7.805500000000001E+3	597.798888041351800E-6	4.610644006094320E-3
7.806000000000001E+3	615.497956051913530E-6	4.635769608299704E-3
7.806500000000001E+3	634.355462422999160E-6	4.628666296748865E-3
7.807000000000001E+3	600.712205852183380E-6	4.667083939115247E-3
7.807500000000001E+3	605.202130768421480E-6	4.662465881336191E-3
7.808000000000001E+3	565.695432511819830E-6	4.646460184329244E-3
7.808500000000001E+3	571.130634800416760E-6	4.638093183253834E-3
7.809000000000001E+3	588.308282679944290E-6	4.613039857135125E-3
7.809500000000001E+3	611.548600840268550E-6	4.630516985413466E-3
7.810000000000001E+3	629.564652289696530E-6	4.635955786895769E-3
7.810500000000001E+3	630.723216761105510E-6	4.640363925233321E-3
7.811000000000001E+3	580.349534974292810E-6	4.625160557594363E-3
7.811500000000001E+3	592.396184374946540E-6	4.638274602002486E-3
7.812000000000001E+3	587.105621322601860E-6	4.643689889573328E-3
7.812500000000001E+3	605.904934151578020E-6	4.627803392768694E-3
7.813000000000001E+3	642.689647009704710E-6	4.642546401776030E-3
7.813500000000001E+3	620.175468338420070E-6	4.664140557308471E-3
7.814000000000001E+3	598.499214319726300E-6	4.699876428460599E-3
7.814500000000001E+3	602.307359162292960E-6	4.656601511247473E-3
7.815000000000001E+3	558.009008685096520E-6	4.668609325616926E-3
7.815500000000001E+3	566.880917885874480E-6	4.628473980429157E-3
7.816000000000001E+3	606.360737501837830E-6	4.659367046846149E-3
7.816500000000001E+3	626.042481208565120E-6	4.657132438537052E-3
7.817000000000001E+3	655.138489073169100E-6	4.682002184555606E-3
7.817500000000001E+3	639.816196467022420E-6	4.715059520801558E-3
7.818000000000001E+3	603.238303828523190E-6	4.693480760059025E-3
7.818500000000001E+3	636.052007231358970E-6	4.685441325327029E-3
7.819000000000001E+3	618.056759829979930E-6	4.662161872454565E-3
7.819500000000001E+3	657.749934652659310E-6	4.646016063666821E-3
7.820000000000001E+3	651.628207003616200E-6	4.670008494094468E-3
7.820500000000001E+3	649.151561754487810E-6	4.674441734830483E-3
7.821000000000001E+3	622.656079203834320E-6	4.703576840501183E-3
7.821500000000001E+3	610.531054477197700E-6	4.694606155019540E-3
7.822000000000001E+3	621.890885518350750E-6	4.703964141744161E-3
7.822500000000001E+3	649.510150960069700E-6	4.701618620404456E-3
7.823000000000001E+3	634.455285187675260E-6	4.671329376427391E-3
7.823500000000001E+3	639.673510344195510E-6	4.709227139324740E-3
7.824000000000001E+3	654.987405602949550E-6	4.708298745682580E-3
7.824500000000001E+3	628.612783113723460E-6	4.730044374150118E-3
7.825000000000001E+3	608.626073197454630E-6	4.718417368541017E-3
7.825500000000001E+3	590.248059748333590E-6	4.691638635017488E-3
7.826000000000001E+3	622.305692544517260E-6	4.687556964266289E-3
7.826500000000001E+3	630.621761184968730E-6	4.676268743556125E-3
7.827000000000001E+3	653.527044618955660E-6	4.691267675298593E-3
7.827500000000001E+3	671.385920466295560E-6	4.716682058312160E-3
7.828000000000001E+3	660.959892080896050E-6	4.747842501479547E-3
7.828500000000001E+3	618.563418772731150E-6	4.730128953698919E-3
7.829000000000001E+3	661.362863198414960E-6	4.708130217949849E-3
7.829500000000001E+3	634.690326946838020E-6	4.703190472334974E-3
7.830000000000001E+3	626.592496544035740E-6	4.718109009924257E-3
7.830500000000001E+3	656.980246466146900E-6	4.711652326310540E-3
7.831000000000001E+3	662.959888242300530E-6	4.717045696234275E-3
7.831500000000001E+3	612.021537818562820E-6	4.764511076110789E-3
7.832000000000001E+3	631.157610773401940E-6	4.772618976327038E-3
7.832500000000001E+3	626.939122113972220E-6	4.734741480826010E-3
7.833000000000001E+3	611.198682284439200E-6	4.749749776816801E-3
7.833500000000001E+3	632.238949103971220E-6	4.723088162013845E-3
7.834000000000001E+3	707.025465250408530E-6	4.731394126476504E-3
7.834500000000001E+3	664.102453009278600E-6	4.797656404532650E-3
7.835000000000001E+3	647.422759324187220E-6	4.807069290794097E-3
7.835500000000001E+3	638.454691821987390E-6	4.799352622897877E-3
7.836000000000001E+3	637.107783266263190E-6	4.781240337700193E-3
7.836500000000001E+3	646.124560392218720E-6	4.777420941400647E-3
7.837000000000001E+3	649.157546866337620E-6	4.733333093784645E-3
7.837500000000001E+3	695.536706864496260E-6	4.767010068325001E-3
7.838000000000001E+3	691.246587504781220E-6	4.780496967036192E-3
7.838500000000001E+3	672.362023059403800E-6	4.790170571107032E-3
7.839000000000001E+3	695.082701527619280E-6	4.779272096497406E-3
7.839500000000001E+3	675.059729998062420E-6	4.779615844577904E-3
7.840000000000001E+3	675.907514190907630E-6	4.777597763997950E-3
7.840500000000001E+3	692.153829648866360E-6	4.798853845967265E-3
7.841000000000001E+3	719.741534836415370E-6	4.793066240417793E-3
7.841500000000001E+3	739.830570528527550E-6	4.818269858372821E-3
7.842000000000001E+3	700.719452171729780E-6	4.820722092800730E-3
7.842500000000001E+3	693.730577157999490E-6	4.820262525532317E-3
7.843000000000001E+3	686.808861788709640E-6	4.821514817216497E-3
7.843500000000001E+3	718.609657529198340E-6	4.800476328667431E-3
7.844000000000001E+3	679.392739979941490E-6	4.784265972804774E-3
7.844500000000001E+3	723.544940797872780E-6	4.798700155721463E-3
7.845000000000001E+3	758.115500281559950E-6	4.799381113743151E-3
7.845500000000001E+3	744.923184626265860E-6	4.835252387596871E-3
7.846000000000001E+3	703.096477164567250E-6	4.852760363894580E-3
7.846500000000001E+3	683.781823568722280E-6	4.829347620531804E-3
7.847000000000001E+3	683.757518432672020E-6	4.826625400014751E-3
7.847500000000001E+3	730.235306152286440E-6	4.793602384036878E-3
7.848000000000001E+3	767.003563184213070E-6	4.841870633596057E-3
7.848500000000001E+3	755.426840224227770E-6	4.850509697223421E-3
7.849000000000001E+3	710.332264004961060E-6	4.819841117790775E-3
7.849500000000001E+3	714.247695116628750E-6	4.828737636006372E-3
7.850000000000001E+3	681.007523805513360E-6	4.859688617236253E-3
7.850500000000001E+3	716.350891676715900E-6	4.822831357500859E-3
7.851000000000001E+3	740.469883626393950E-6	4.844187683191052E-3
7.851500000000001E+3	779.857324284917720E-6	4.837899270389676E-3
7.852000000000001E+3	748.081288763448320E-6	4.869438060267053E-3
7.852500000000001E+3	756.332508660026180E-6	4.890971469529872E-3
7.853000000000001E+3	745.034877138540290E-6	4.892792865716316E-3
7.853500000000001E+3	743.722470619629790E-6	4.840900462859603E-3
7.854000000000001E+3	730.437224985064010E-6	4.849401667751584E-3
7.854500000000001E+3	753.851531362990110E-6	4.854075680227891E-3
7.855000000000001E+3	796.166077023171760E-6	4.843749452621476E-3
7.855500000000001E+3	791.912407406415110E-6	4.890369743423549E-3
7.856000000000001E+3	811.595586361785320E-6	4.935779327244792E-3
7.856500000000001E+3	739.758448876874880E-6	4.892929523179744E-3
7.857000000000001E+3	796.252829983848800E-6	4.865138566019748E-3
7.857500000000001E+3	782.936591104843700E-6	4.845555260772567E-3
7.858000000000001E+3	792.927722919297580E-6	4.873704244221701E-3
7.858500000000001E+3	804.636512502545790E-6	4.885287532371124E-3
7.859000000000001E+3	791.518639938370370E-6	4.905900377090514E-3
7.859500000000001E+3	812.711531297482820E-6	4.913665797634485E-3
7.860000000000001E+3	778.785579395847430E-6	4.902463698634369E-3
7.860500000000001E+3	773.711915177940110E-6	4.900987163606673E-3
7.861000000000001E+3	777.136768815743160E-6	4.872590046563065E-3
7.861500000000001E+3	811.500844779630950E-6	4.860111464376582E-3
7.862000000000001E+3	838.693683774318040E-6	4.875968948446018E-3
7.862500000000001E+3	851.097637592541580E-6	4.921524886161306E-3
7.863000000000001E+3	806.550590040410150E-6	4.933176665409812E-3
7.863500000000001E+3	783.558867219093150E-6	4.918928069142417E-3
7.864000000000001E+3	795.442690510217300E-6	4.915511360405210E-3
7.864500000000001E+3	785.277376394676410E-6	4.869614873296215E-3
7.865000000000001E+3	837.516683997209740E-6	4.902179826844323E-3
7.865500000000001E+3	861.164581266833590E-6	4.898932659706237E-3
7.866000000000001E+3	854.767559250984050E-6	4.923752106154773E-3
7.866500000000001E+3	799.655363681932360E-6	4.934226868852681E-3
7.867000000000001E+3	809.608579733284890E-6	4.924760607881569E-3
7.867500000000001E+3	807.249812075514370E-6	4.934209561078385E-3
7.868000000000001E+3	811.001287227734110E-6	4.929900521319052E-3
7.868500000000001E+3	826.681322006403430E-6	4.934907174511977E-3
7.869000000000001E+3	865.290156807140630E-6	4.942432371236531E-3
7.869500000000001E+3	832.090315219263410E-6	4.985751812108489E-3
7.870000000000001E+3	844.230844349099390E-6	4.964246776276130E-3
7.870500000000001E+3	824.156843563614730E-6	4.974272868355834E-3
7.871000000000001E+3	813.572172184963160E-6	4.947412166873270E-3
7.871500000000001E+3	825.506863677011360E-6	4.926087924979453E-3
7.872000000000001E+3	844.160530693277890E-6	4.936651975344259E-3
7.872500000000001E+3	860.403857972742910E-6	4.968316713076486E-3
7.873000000000001E+3	873.444178046528820E-6	5.011486780512685E-3
7.873500000000001E+3	858.635083182748510E-6	5.031665709405063E-3
7.874000000000001E+3	860.823516571592720E-6	4.992710231136538E-3
7.874500000000001E+3	848.352878824972890E-6	4.976287192392782E-3
7.875000000000001E+3	832.452520628098270E-6	4.951674494684871E-3
7.875500000000001E+3	898.231551383259240E-6	4.974286499113406E-3
7.876000000000001E+3	898.421055098777370E-6	4.975571538770011E-3
7.876500000000001E+3	910.766042208098910E-6	4.954267535299036E-3
7.877000000000001E+3	894.630611181700510E-6	4.993061240531266E-3
7.877500000000001E+3	859.332978564204260E-6	5.007676195504782E-3
7.878000000000001E+3	843.430473508551540E-6	5.009955928365934E-3
7.878500000000001E+3	884.525308023848440E-6	4.980415463541090E-3
7.879000000000001E+3	931.963069537159730E-6	4.959305755827292E-3
7.879500000000001E+3	919.666531488753810E-6	5.022772447117227E-3
7.880000000000001E+3	907.048092318858970E-6	5.024694288130877E-3
7.880500000000001E+3	913.597958312078610E-6	5.013578067867007E-3
7.881000000000001E+3	913.940625234681430E-6	5.022494895147384E-3
7.881500000000001E+3	875.737339000833940E-6	5.006845112362019E-3
7.882000000000001E+3	897.227204910725330E-6	4.989487603692197E-3
7.882500000000001E+3	932.255237201555490E-6	4.994376967998746E-3
7.883000000000001E+3	936.301822739583550E-6	5.037235025889720E-3
7.883500000000001E+3	940.653429744722940E-6	5.032585586840942E-3
7.884000000000001E+3	952.024803902406330E-6	5.042507516384053E-3
7.884500000000001E+3	922.206224662119600E-6	5.054763679258945E-3
7.885000000000001E+3	925.176113392730850E-6	5.040152060193413E-3
7.885500000000001E+3	899.090973179618660E-6	5.008088405334182E-3
7.886000000000001E+3	914.322466641303580E-6	5.027633576441387E-3
7.886500000000001E+3	975.926729354740890E-6	4.990158080936928E-3
7.887000000000001E+3	951.920376760531930E-6	5.065961221098690E-3
7.887500000000001E+3	952.758177642427520E-6	5.077181373856359E-3
7.888000000000001E+3	942.386286862835160E-6	5.052677100184518E-3
7.888500000000001E+3	941.875026241289420E-6	5.035506687491461E-3
7.889000000000001E+3	939.052248100507050E-6	5.047506669701644E-3
7.889500000000001E+3	931.577334583574340E-6	5.043379767474706E-3
7.890000000000001E+3	996.778901033192750E-6	5.041636812977437E-3
7.890500000000001E+3	975.227677033197250E-6	5.059079102969709E-3
7.891000000000001E+3	961.945718203835560E-6	5.103150583961164E-3
7.891500000000001E+3	927.237165494892660E-6	5.081192290054082E-3
7.892000000000001E+3	927.960309440496260E-6	5.068637529591902E-3
7.892500000000001E+3	927.226163276992470E-6	5.038815863893866E-3
7.893000000000001E+3	952.130869640019540E-6	5.044083111583265E-3
7.893500000000001E+3	986.787226286634000E-6	5.069527306335896E-3
7.894000000000001E+3	1.010482802321187E-3	5.111059621163607E-3
7.894500000000001E+3	993.354488932885390E-6	5.137717345135238E-3
7.895000000000001E+3	962.280703891144410E-6	5.098233603953201E-3
7.895500000000001E+3	952.584568312422430E-6	5.057901024053966E-3
7.896000000000001E+3	998.543519682437450E-6	5.069076305367202E-3
7.896500000000001E+3	1.017030624752047E-3	5.046788987837055E-3
7.897000000000001E+3	1.019304970708357E-3	5.086811176582372E-3
7.897500000000001E+3	1.032056844543872E-3	5.107942992097850E-3
7.898000000000001E+3	999.255158283707650E-6	5.123376958938650E-3
7.898500000000001E+3	1.001845205360904E-3	5.119164226647720E-3
7.899000000000001E+3	1.009043523520122E-3	5.084226361321053E-3
7.899500000000001E+3	985.864097018052590E-6	5.080705148600913E-3
7.900000000000001E+3	979.713502423515230E-6	5.107456237602309E-3
7.900500000000001E+3	1.054325435604613E-3	5.140098713831911E-3
7.901000000000001E+3	1.029512256754046E-3	5.133469941979010E-3
7.901500000000001E+3	1.038339740362132E-3	5.123432462345713E-3
7.902000000000001E+3	998.489397945492500E-6	5.153582644728181E-3
7.902500000000001E+3	1.046131668921255E-3	5.113230911236508E-3
7.903000000000001E+3	1.011254518571956E-3	5.112623916724673E-3
7.903500000000001E+3	1.004060109840250E-3	5.085717752767819E-3
7.904000000000001E+3	1.051689158864819E-3	5.159179214508629E-3
7.904500000000001E+3	1.064961572873207E-3	5.161854032825109E-3
7.905000000000001E+3	1.032196827869203E-3	5.166703412097897E-3
7.905500000000001E+3	1.014535962568144E-3	5.150429878818303E-3
7.906000000000001E+3	1.013276131420733E-3	5.166394587689643E-3
7.906500000000001E+3	1.042260723251883E-3	5.130178527184607E-3
7.907000000000001E+3	1.079184929049718E-3	5.119658143029093E-3
7.907500000000001E+3	1.081048637877213E-3	5.142770190236895E-3
7.908000000000001E+3	1.068029929463047E-3	5.179539418582129E-3
7.908500000000001E+3	1.041019994854248E-3	5.185393317097943E-3
7.909000000000001E+3	1.023178682355201E-3	5.210255868042801E-3
7.909500000000001E+3	1.019801873198847E-3	5.169513945987394E-3
7.910000000000001E+3	1.057311697050953E-3	5.130600603811396E-3
7.910500000000001E+3	1.068557120449895E-3	5.175116973698494E-3
7.911000000000001E+3	1.060030370860430E-3	5.174541726841209E-3
7.911500000000001E+3	1.059686246514968E-3	5.206236034503744E-3
7.912000000000001E+3	1.093497269311544E-3	5.195243407141260E-3
7.912500000000001E+3	1.048949092505569E-3	5.242241556295520E-3
7.913000000000001E+3	1.034723357031933E-3	5.192713696997837E-3
7.913500000000001E+3	1.058231879556748E-3	5.197577214726603E-3
7.914000000000001E+3	1.096265702974364E-3	5.183684615713949E-3
7.914500000000001E+3	1.072268028236910E-3	5.215123047268720E-3
7.915000000000001E+3	1.107551058601873E-3	5.236879356666809E-3
7.915500000000001E+3	1.089626640419507E-3	5.252998131664424E-3
7.916000000000001E+3	1.061018777710379E-3	5.275974546938648E-3
7.916500000000001E+3	1.060069266663487E-3	5.201603641186834E-3
7.917000000000001E+3	1.097128471380646E-3	5.214263948474669E-3
7.917500000000001E+3	1.125376507411983E-3	5.221653832336378E-3
7.918000000000001E+3	1.123622923408426E-3	5.256410997870115E-3
7.918500000000001E+3	1.117857596526161E-3	5.265447931180384E-3
7.919000000000001E+3	1.074526576731369E-3	5.312498082976642E-3
7.919500000000001E+3	1.067438618195508E-3	5.267098217257776E-3
7.920000000000001E+3	1.077373587082037E-3	5.253102363504465E-3
7.920500000000001E+3	1.067729475082075E-3	5.249242462241505E-3
7.921000000000001E+3	1.106225658150866E-3	5.230929666285756E-3
7.921500000000001E+3	1.161132422526026E-3	5.269038458269260E-3
7.922000000000001E+3	1.140415793657976E-3	5.322847928242956E-3
7.922500000000001E+3	1.130414140406640E-3	5.361681794981920E-3
7.923000000000001E+3	1.109422714520221E-3	5.306970415094005E-3
7.923500000000001E+3	1.115108492473297E-3	5.301593426189089E-3
7.924000000000001E+3	1.138293445542956E-3	5.312833969184056E-3
7.924500000000001E+3	1.128397486538628E-3	5.285507712162248E-3
7.925000000000001E+3	1.167117490831510E-3	5.351990006257168E-3
7.925500000000001E+3	1.152046123268966E-3	5.363486814386844E-3
7.926000000000001E+3	1.130995141385698E-3	5.343397886477612E-3
7.926500000000001E+3	1.093323689211245E-3	5.354277105960954E-3
7.927000000000001E+3	1.100191226275920E-3	5.355035484867336E-3
7.927500000000001E+3	1.145181090882283E-3	5.346505541062381E-3
7.928000000000001E+3	1.177033739939968E-3	5.354709548968282E-3
7.928500000000001E+3	1.216723785196954E-3	5.352680162994073E-3
7.929000000000001E+3	1.212477537969528E-3	5.424975322844135E-3
7.929500000000001E+3	1.175117748651789E-3	5.451637257716795E-3
7.930000000000001E+3	1.122013927173773E-3	5.412380884660568E-3
7.930500000000001E+3	1.150030799977740E-3	5.393210120275796E-3
7.931000000000001E+3	1.183540297626430E-3	5.417669914716467E-3
7.931500000000001E+3	1.237261711219707E-3	5.391525459680409E-3
7.932000000000001E+3	1.236429717987236E-3	5.432138844844868E-3
7.932500000000001E+3	1.211088287600004E-3	5.452870473355000E-3
7.933000000000001E+3	1.224206216474816E-3	5.476951585384884E-3
7.933500000000001E+3	1.212903145985061E-3	5.468120843530783E-3
7.934000000000001E+3	1.205685417479557E-3	5.470407521602284E-3
7.934500000000001E+3	1.223176893719090E-3	5.415217513179588E-3
7.935000000000001E+3	1.263671813941524E-3	5.433487823695139E-3
7.935500000000001E+3	1.279377547642553E-3	5.453067895405669E-3
7.936000000000001E+3	1.288543276687670E-3	5.496058843328227E-3
7.936500000000001E+3	1.240725329308027E-3	5.492543688846455E-3
7.937000000000001E+3	1.237188418892407E-3	5.544514389477351E-3
7.937500000000001E+3	1.264887279489945E-3	5.507477600101400E-3
7.938000000000001E+3	1.279126704436770E-3	5.457349163782137E-3
7.938500000000001E+3	1.296600378093950E-3	5.475394979629151E-3
7.939000000000001E+3	1.309439060894558E-3	5.514043325920527E-3
7.939500000000001E+3	1.333555574549721E-3	5.543310385914495E-3
7.940000000000001E+3	1.321537670417116E-3	5.540001883206915E-3
7.940500000000001E+3	1.267117365925132E-3	5.583136625787284E-3
7.941000000000001E+3	1.299950476539117E-3	5.541707099590700E-3
7.941500000000001E+3	1.303249289864187E-3	5.508134447550552E-3
7.942000000000001E+3	1.346343797598531E-3	5.558842199256057E-3
7.942500000000001E+3	1.356741969300155E-3	5.544329475012807E-3
7.943000000000001E+3	1.399090260431498E-3	5.590606101622091E-3
7.943500000000001E+3	1.372351161877431E-3	5.597548154407450E-3
7.944000000000001E+3	1.352079770856740E-3	5.604269743283885E-3
7.944500000000001E+3	1.349852905634951E-3	5.598728304273726E-3
7.945000000000001E+3	1.353136258712637E-3	5.569752049872781E-3
7.945500000000001E+3	1.422397718760479E-3	5.602882629093908E-3
7.946000000000001E+3	1.428122956522612E-3	5.598439512704710E-3
7.946500000000001E+3	1.395020010038381E-3	5.634355806641306E-3
7.947000000000001E+3	1.367015968246538E-3	5.638388473333675E-3
7.947500000000001E+3	1.393556249180392E-3	5.677471481968488E-3
7.948000000000001E+3	1.411260059385158E-3	5.643775048725392E-3
7.948500000000001E+3	1.427845506468698E-3	5.595209516557577E-3
7.949000000000001E+3	1.475721994215466E-3	5.618122449629732E-3
7.949500000000001E+3	1.492745626167743E-3	5.627952766583621E-3
7.950000000000001E+3	1.491513477414346E-3	5.661911952940300E-3
7.950500000000001E+3	1.474347742965943E-3	5.667175666988198E-3
7.951000000000001E+3	1.484173283903549E-3	5.652841201572987E-3
7.951500000000001E+3	1.471799523540204E-3	5.663432165813668E-3
7.952000000000001E+3	1.461556909212589E-3	5.686109632668074E-3
7.952500000000001E+3	1.502609977503911E-3	5.655971329765096E-3
7.953000000000001E+3	1.543582201774556E-3	5.665840192383564E-3
7.953500000000001E+3	1.566685210603646E-3	5.679949292859532E-3
7.954000000000001E+3	1.531036305654008E-3	5.718578214210250E-3
7.954500000000001E+3	1.521933764646210E-3	5.682210007062653E-3
7.955000000000001E+3	1.529017940075360E-3	5.672956116990911E-3
7.955500000000001E+3	1.555808512145311E-3	5.666504877735687E-3
7.956000000000001E+3	1.555352042026001E-3	5.682963043644219E-3
7.956500000000001E+3	1.602114703257017E-3	5.730758258436773E-3
7.957000000000001E+3	1.596804801488192E-3	5.732151489553005E-3
7.957500000000001E+3	1.572712674489349E-3	5.751750746134544E-3
7.958000000000001E+3	1.585136723002676E-3	5.757080909359487E-3
7.958500000000001E+3	1.573790881832720E-3	5.720977468845773E-3
7.959000000000001E+3	1.586364521622948E-3	5.684364621943569E-3
7.959500000000001E+3	1.641376710635871E-3	5.677176871224602E-3
7.960000000000001E+3	1.645556326416751E-3	5.720094530635431E-3
7.960500000000001E+3	1.680734365567510E-3	5.733872586465556E-3
7.961000000000001E+3	1.650917804139500E-3	5.790752611723519E-3
7.961500000000001E+3	1.594221351103056E-3	5.747024960405040E-3
7.962000000000001E+3	1.599390065191888E-3	5.738361504480987E-3
7.962500000000001E+3	1.665998914535548E-3	5.718957571205591E-3
7.963000000000001E+3	1.682815371724777E-3	5.737365668865273E-3
7.963500000000001E+3	1.726108746757770E-3	5.772527397846214E-3
7.964000000000001E+3	1.713683283813532E-3	5.816749104523223E-3
7.964500000000001E+3	1.693347389445889E-3	5.781110609061273E-3
7.965000000000001E+3	1.658764830008749E-3	5.803631408673958E-3
7.965500000000001E+3	1.684144366189892E-3	5.764447845092530E-3
7.966000000000001E+3	1.709130230816174E-3	5.778226138694508E-3
7.966500000000001E+3	1.744370552977547E-3	5.785470911786974E-3
7.967000000000001E+3	1.799084074031533E-3	5.799060689178971E-3
7.967500000000001E+3	1.779684600640340E-3	5.838851238411471E-3
7.968000000000001E+3	1.756064470939845E-3	5.831835525024959E-3
7.968500000000001E+3	1.759147409014572E-3	5.846448070930370E-3
7.969000000000001E+3	1.766633576071558E-3	5.795247875482204E-3
7.969500000000001E+3	1.762817424797239E-3	5.787764903732054E-3
7.970000000000001E+3	1.819602913462802E-3	5.805004455915854E-3
7.970500000000001E+3	1.839982476359886E-3	5.850086956381140E-3
7.971000000000001E+3	1.850627083140150E-3	5.824281912713201E-3
7.971500000000001E+3	1.859331998629469E-3	5.847006275934775E-3
7.972000000000001E+3	1.817723660187898E-3	5.849122891352278E-3
7.972500000000001E+3	1.856227545084006E-3	5.837456540164284E-3
7.973000000000001E+3	1.841410904718651E-3	5.810155702252893E-3
7.973500000000001E+3	1.884439563177274E-3	5.829566163657803E-3
7.974000000000001E+3	1.906767466601190E-3	5.829257188552299E-3
7.974500000000001E+3	1.918906323698699E-3	5.865284681585855E-3
7.975000000000001E+3	1.925592147938385E-3	5.900531300930429E-3
7.975500000000001E+3	1.895832600842394E-3	5.890049388695042E-3
7.976000000000001E+3	1.886854007523102E-3	5.868955732281067E-3
7.976500000000001E+3	1.941566064142270E-3	5.816977855427372E-3
7.977000000000001E+3	2.003661465418850E-3	5.816724582706574E-3
7.977500000000001E+3	2.006496537324496E-3	5.861500067799141E-3
7.978000000000001E+3	1.993514313945154E-3	5.896948719668013E-3
7.978500000000001E+3	1.986013751014453E-3	5.879242060036474E-3
7.979000000000001E+3	1.967255428918773E-3	5.901877975868705E-3
7.979500000000001E+3	1.961401043716767E-3	5.888063995383439E-3
7.980000000000001E+3	2.013165535968285E-3	5.835984526334195E-3
7.980500000000001E+3	2.012996194939787E-3	5.875659910657013E-3
7.981000000000001E+3	2.044406450702662E-3	5.879375476337931E-3
7.981500000000001E+3	2.082110095508768E-3	5.890847137745478E-3
7.982000000000001E+3	2.086856599897969E-3	5.906811717256651E-3
7.982500000000001E+3	2.050317363192064E-3	5.910212402382280E-3
7.983000000000001E+3	2.040608528466435E-3	5.873596215987610E-3
7.983500000000001E+3	2.093829981677231E-3	5.850795881791207E-3
7.984000000000001E+3	2.110390518820718E-3	5.877916720179483E-3
7.984500000000001E+3	2.122652094162025E-3	5.901342031372179E-3
7.985000000000001E+3	2.141032399051875E-3	5.900604123185446E-3
7.985500000000001E+3	2.129159375653916E-3	5.935445690347452E-3
7.986000000000001E+3	2.122071283490856E-3	5.933511485821404E-3
7.986500000000001E+3	2.126861716208353E-3	5.886238427848881E-3
7.987000000000001E+3	2.147681666733760E-3	5.868230180397848E-3
7.987500000000001E+3	2.175368005381012E-3	5.870540309928230E-3
7.988000000000001E+3	2.234945481571405E-3	5.899997618532339E-3
7.988500000000001E+3	2.224561435667074E-3	5.933828591146270E-3
7.989000000000001E+3	2.264699768701306E-3	5.927997553436482E-3
7.989500000000001E+3	2.214522910238370E-3	5.946302583151199E-3
7.990000000000001E+3	2.201763411097533E-3	5.932387071788887E-3
7.990500000000001E+3	2.200602277139367E-3	5.870980790182185E-3
7.991000000000001E+3	2.245696483594417E-3	5.885384195213347E-3
